tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
703322,Bruno Gomes,Defensive Midfield,https://www.transfermarkt.com/bruno-gomes/profil/spieler/703322,22,Brazil,Coritiba Foot Ball Club,Série B,Brazil,Sport Club Internacional,Série A,Brazil,"Feb 16, 2024",€2.50m
366004,Stefan Colovic,Right Winger,https://www.transfermarkt.com/stefan-colovic/profil/spieler/366004,29,Serbia,FK Radnicki 1923 Kragujevac,Super liga Srbije,Serbia,FK Radnicki Nis,Super liga Srbije,Serbia,"Feb 16, 2024",€700k
386224,Milan Pavkov,Centre-Forward,https://www.transfermarkt.com/milan-pavkov/profil/spieler/386224,30,Serbia,Al-Fayha FC,Saudi Pro League,Saudi Arabia,FK Cukaricki,Super liga Srbije,Serbia,"Feb 16, 2024",€700k
480422,Guillermo Paiva,Centre-Forward,https://www.transfermarkt.com/guillermo-paiva/profil/spieler/480422,26,Paraguay,Olimpia Asunción,Primera División Apertura,Paraguay,CSD Colo-Colo,Primera División,Chile,"Feb 16, 2024",€900k
213368,Pedro Henrique,Right Winger,https://www.transfermarkt.com/pedro-henrique/profil/spieler/213368,33,Brazil,Sport Club Internacional,Série A,Brazil,Sport Club Corinthians Paulista,Série A,Brazil,"Feb 16, 2024",€1.20m
290388,Rafael Ramos,Right-Back,https://www.transfermarkt.com/rafael-ramos/profil/spieler/290388,29,Portugal,Sport Club Corinthians Paulista,Série A,Brazil,Ceará Sporting Club,Série B,Brazil,"Feb 16, 2024",€600k
373170,Cristian Pavón,Left Winger,https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170,28,Argentina,Clube Atlético Mineiro,Série A,Brazil,Grêmio Foot-Ball Porto Alegrense,Série A,Brazil,"Feb 16, 2024",€4.00m
265481,Michael Estrada,Centre-Forward,https://www.transfermarkt.com/michael-estrada/profil/spieler/265481,27,Ecuador,Deportivo Toluca,Liga MX Apertura,Mexico,LDU Quito,Serie A Primera Etapa,Ecuador,"Feb 16, 2024",€1.50m
882652,Krasian Kolev,Central Midfield,https://www.transfermarkt.com/krasian-kolev/profil/spieler/882652,20,Bulgaria,Botev Plovdiv,efbet Liga,Bulgaria,Hebar Pazardzhik,efbet Liga,Bulgaria,"Feb 16, 2024",€500k
670111,Dennis Gjengaar,Right Winger,https://www.transfermarkt.com/dennis-gjengaar/profil/spieler/670111,19,Norway,Odds BK,Eliteserien,Norway,New York Red Bulls,MLS,United States,"Feb 16, 2024",€1.20m
594226,Matheus França,Right-Back,https://www.transfermarkt.com/matheus-franca/profil/spieler/594226,23,Brazil,CR Flamengo,Série A,Brazil,Sport Club Corinthians Paulista,Série A,Brazil,"Feb 16, 2024",€6.00m
674732,Wesley,Left Winger,https://www.transfermarkt.com/wesley/profil/spieler/674732,24,Brazil,Cruzeiro Esporte Clube,Série A,Brazil,Sport Club Internacional,Série A,Brazil,"Feb 16, 2024",€5.00m
289643,Roman Tugarev,Left Winger,https://www.transfermarkt.com/roman-tugarev/profil/spieler/289643,25,Russia,FK Rostov,Premier Liga,Russia,Torpedo Moscow,1.Division,Russia,"Feb 16, 2024",€900k
351729,Valeriy Gromyko,Attacking Midfield,https://www.transfermarkt.com/valeriy-gromyko/profil/spieler/351729,27,Belarus,Torpedo Moscow,1.Division,Russia,Without ClubWithout Club,No league,No country,"Feb 16, 2024",€800k
215915,Igor Coronado,Attacking Midfield,https://www.transfermarkt.com/igor-coronado/profil/spieler/215915,31,Italy,Al-Ittihad Club,Saudi Pro League,Saudi Arabia,Sport Club Corinthians Paulista,Série A,Brazil,"Feb 16, 2024",€5.50m
420884,Hugo Cuypers,Centre-Forward,https://www.transfermarkt.com/hugo-cuypers/profil/spieler/420884,27,Belgium,KAA Gent,Jupiler Pro League,Belgium,Chicago Fire FC,MLS,United States,"Feb 16, 2024",€11.00m
