tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
400001,Strahinja Tanasijević,Centre-Back,https://www.transfermarkt.com/strahinja-tanasijevic/profil/spieler/400001,26,Serbia,FK Spartak Subotica,Super liga Srbije,Serbia,New York City FC,MLS,United States,"Feb 5, 2024",€750k
400001,Strahinja Tanasijević,Centre-Back,https://www.transfermarkt.com/strahinja-tanasijevic/profil/spieler/400001,26,Serbia,FK Spartak Subotica,Super liga Srbije,Serbia,New York City FC,MLS,United States,"Feb 5, 2024",€750k
250010,Bruno Nazário,Attacking Midfield,https://www.transfermarkt.com/bruno-nazario/profil/spieler/250010,28,Brazil,Associação Chapecoense de Futebol,Série B,Brazil,Without ClubWithout Club,No league,No country,"Feb 5, 2024",€1.10m
632797,Matko Miljevic,Left Winger,https://www.transfermarkt.com/matko-miljevic/profil/spieler/632797,22,United States,Without ClubWithout Club,No league,No country,CA Newell's Old Boys,Liga Profesional,Argentina,"Feb 5, 2024",€1.00m
131095,Ramón Arias,Centre-Back,https://www.transfermarkt.com/ramon-arias/profil/spieler/131095,31,Uruguay,Muaither SC,Stars League,Qatar,Al-Ahli SC,Stars League,Qatar,"Feb 5, 2024",€500k
292348,Tiago Leonço,Centre-Forward,https://www.transfermarkt.com/tiago-leonco/profil/spieler/292348,31,Brazil,Khor Fakkan SSC,UAE Pro League,United Arab Emirates,Muaither SC,Stars League,Qatar,"Feb 5, 2024",€700k
836664,Valentín Rodríguez,Left-Back,https://www.transfermarkt.com/valentin-rodriguez/profil/spieler/836664,22,Uruguay,CA Peñarol,Primera División Apertura,Uruguay,CF Pachuca,Liga MX Apertura,Mexico,"Feb 5, 2024",€600k
112317,Ján Greguš,Central Midfield,https://www.transfermarkt.com/jan-gregus/profil/spieler/112317,33,Slovakia,Minnesota United FC,MLS,United States,Houston Dynamo FC,MLS,United States,"Feb 5, 2024",€1.20m
693412,Chinonso Offor,Centre-Forward,https://www.transfermarkt.com/chinonso-offor/profil/spieler/693412,23,Nigeria,CF Montréal,MLS,Canada,Arda Kardzhali,efbet Liga,Bulgaria,"Feb 5, 2024",€600k
179308,Diego Rubio,Centre-Forward,https://www.transfermarkt.com/diego-rubio/profil/spieler/179308,30,Chile,Colorado Rapids,MLS,United States,Austin FC,MLS,United States,"Feb 5, 2024",€2.00m
417084,Keiller,Goalkeeper,https://www.transfermarkt.com/keiller/profil/spieler/417084,27,Brazil,Sport Club Internacional,Série A,Brazil,Clube de Regatas Vasco da Gama,Série A,Brazil,"Feb 5, 2024",€1.50m
313830,Pablo Galdames,Central Midfield,https://www.transfermarkt.com/pablo-galdames/profil/spieler/313830,27,Chile,Genoa CFC,Serie A,Italy,Clube de Regatas Vasco da Gama,Série A,Brazil,"Feb 5, 2024",€1.50m
377387,Sergio Córdova,Centre-Forward,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387,26,Venezuela,Alanyaspor,Süper Lig,Turkey,FC Sochi,Premier Liga,Russia,"Feb 5, 2024",€1.80m
148344,Lucas Andersen,Attacking Midfield,https://www.transfermarkt.com/lucas-andersen/profil/spieler/148344,29,Denmark,Without ClubWithout Club,No league,No country,Queens Park Rangers,Championship,England,"Feb 5, 2024",€500k
67548,Rubén Rochina,Right Winger,https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548,32,Spain,Without ClubWithout Club,No league,No country,DAC Dunajska Streda,Nike Liga,Slovakia,"Feb 5, 2024",€700k
415970,Joe Worrall,Centre-Back,https://www.transfermarkt.com/joe-worrall/profil/spieler/415970,27,England,Nottingham Forest,Premier League,England,Besiktas JK,Süper Lig,Turkey,"Feb 5, 2024",€12.00m
636441,Agustín Urzi,Right Winger,https://www.transfermarkt.com/agustin-urzi/profil/spieler/636441,23,Argentina,FC Juárez,Liga MX Apertura,Mexico,Racing Club,Liga Profesional,Argentina,"Feb 5, 2024",€2.00m
412638,Ladislav Almasi,Centre-Forward,https://www.transfermarkt.com/ladislav-almasi/profil/spieler/412638,24,Slovakia,FC Banik Ostrava,Fortuna Liga,Czech Republic,NK Osijek,SuperSport HNL,Croatia,"Feb 5, 2024",€700k
167342,Adrian Grbic,Centre-Forward,https://www.transfermarkt.com/adrian-grbic/profil/spieler/167342,27,Austria,FC Lorient,Ligue 1,France,FC Luzern,Super League,Switzerland,"Feb 5, 2024",€1.20m
663578,Ramon,Left-Back,https://www.transfermarkt.com/ramon/profil/spieler/663578,22,Brazil,Olympiacos Piraeus,Super League 1,Greece,Cuiabá Esporte Clube (MT),Série A,Brazil,"Feb 5, 2024",€2.00m
668557,Maksym Taloverov,Centre-Back,https://www.transfermarkt.com/maksym-taloverov/profil/spieler/668557,23,Ukraine,SK Slavia Prague,Fortuna Liga,Czech Republic,LASK,Bundesliga,Austria,"Feb 5, 2024",€2.00m
234538,Victor Luís,Left-Back,https://www.transfermarkt.com/victor-luis/profil/spieler/234538,30,Brazil,Coritiba Foot Ball Club,Série B,Brazil,Clube de Regatas Vasco da Gama,Série A,Brazil,"Feb 5, 2024",€700k
211325,Badou Ndiaye,Central Midfield,https://www.transfermarkt.com/badou-ndiaye/profil/spieler/211325,33,Senegal,Adana Demirspor,Süper Lig,Turkey,Pendikspor,Süper Lig,Turkey,"Feb 5, 2024",€1.00m
352566,Déinner Quiñones,Right Winger,https://www.transfermarkt.com/deinner-quinones/profil/spieler/352566,28,Colombia,Independiente Medellín,Liga Dimayor I,Colombia,Hapoel Beer Sheva,Ligat ha'Al,Israel,"Feb 5, 2024",€700k
635467,Danila Nechaev,Right-Back,https://www.transfermarkt.com/danila-nechaev/profil/spieler/635467,24,Belarus,BATE Borisov,Vysheyshaya Liga,Belarus,Torpedo-BelAZ Zhodino,Vysheyshaya Liga,Belarus,"Feb 5, 2024",€650k
1004741,Pedro,Left Winger,https://www.transfermarkt.com/pedro/profil/spieler/1004741,18,Brazil,Sport Club Corinthians Paulista,Série A,Brazil,Zenit St. Petersburg,Premier Liga,Russia,"Feb 5, 2024",€7.00m
