tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
697842,Nikola Glisic,Right-Back,https://www.transfermarkt.com/nikola-glisic/profil/spieler/697842,24,Serbia,Red Star Belgrade,Super liga Srbije,Serbia,FK IMT Belgrad,Super liga Srbije,Serbia,"Feb 9, 2024",€800k
737861,Romal Palmer,Central Midfield,https://www.transfermarkt.com/romal-palmer/profil/spieler/737861,25,England,Göztepe,1.Lig,Türkiye,St. Patrick's Athletic,Premier Division,Ireland,"Feb 9, 2024",€550k
589527,Thiago Vecino,Centre-Forward,https://www.transfermarkt.com/thiago-vecino/profil/spieler/589527,24,Uruguay,Liverpool FC Montevideo,Primera División Apertura,Uruguay,CA Vélez Sarsfield,Liga Profesional,Argentina,"Feb 9, 2024",€1.00m
213543,Guillermo Ortiz,Centre-Back,https://www.transfermarkt.com/guillermo-ortiz/profil/spieler/213543,31,Argentina,CD Godoy Cruz Antonio Tomba,Liga Profesional,Argentina,Audax Italiano,Primera División,Chile,"Feb 9, 2024",€500k
352662,Ali Ülgen,Right-Back,https://www.transfermarkt.com/ali-ulgen/profil/spieler/352662,24,Turkey,Samsunspor,Süper Lig,Turkey,Igdir FK,2.Lig Kirmizi,Turkey,"Feb 9, 2024",€600k
533566,Braian Galván,Right Winger,https://www.transfermarkt.com/braian-galvan/profil/spieler/533566,23,Argentina,Colorado Rapids,MLS,United States,CA Banfield,Liga Profesional,Argentina,"Feb 9, 2024",€1.20m
371185,Jairo Torres,Right Winger,https://www.transfermarkt.com/jairo-torres/profil/spieler/371185,23,Mexico,Chicago Fire FC,MLS,United States,Without ClubWithout Club,No league,No country,"Feb 9, 2024",€3.50m
848561,Yeferson Rodallega,Left-Back,https://www.transfermarkt.com/yeferson-rodallega/profil/spieler/848561,23,Colombia,Envigado FC,Liga Dimayor I,Colombia,Atlético Clube Goianiense,Série A,Brazil,"Feb 9, 2024",€650k
418530,Daniel,Central Midfield,https://www.transfermarkt.com/daniel/profil/spieler/418530,28,Brazil,Fluminense Football Club,Série A,Brazil,Atlético Clube Goianiense,Série A,Brazil,"Feb 9, 2024",€1.40m
76746,Damián Suárez,Right-Back,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,35,Uruguay,Getafe CF,LaLiga,Spain,Botafogo de Futebol e Regatas,Série A,Brazil,"Feb 9, 2024",€1.00m
755457,Tiago Palacios,Right Winger,https://www.transfermarkt.com/tiago-palacios/profil/spieler/755457,22,Uruguay,Montevideo City Torque,Liga de Ascenso,Uruguay,Club Estudiantes de La Plata,Liga Profesional,Argentina,"Feb 9, 2024",€1.50m
476102,Marcão,Centre-Forward,https://www.transfermarkt.com/marcao/profil/spieler/476102,29,Brazil,Al-Ahli SFC,Saudi Pro League,Saudi Arabia,Fatih Karagümrük,Süper Lig,Turkey,"Feb 9, 2024",€1.20m
291124,Gaëtan Laura,Centre-Forward,https://www.transfermarkt.com/gaetan-laura/profil/spieler/291124,28,DR Congo,Samsunspor,Süper Lig,Turkey,Genclerbirligi Ankara,1.Lig,Turkey,"Feb 9, 2024",€900k
