tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
86030,Kacper Przybylko,Centre-Forward,https://www.transfermarkt.com/kacper-przybylko/profil/spieler/86030,30,Poland,Chicago Fire FC,MLS,United States,FC Lugano,Super League,Switzerland,"Feb 15, 2024",€1.20m
623424,Claudiu Petrila,Left Winger,https://www.transfermarkt.com/claudiu-petrila/profil/spieler/623424,23,Romania,CFR Cluj,SuperLiga,Romania,FC Rapid Bucharest,SuperLiga,Romania,"Feb 15, 2024",€1.80m
715140,Emerson Rodríguez,Right Winger,https://www.transfermarkt.com/emerson-rodriguez/profil/spieler/715140,23,Colombia,Inter Miami CF,MLS,United States,Millonarios FC,Liga Dimayor I,Colombia,"Feb 15, 2024",€2.50m
787269,Fabrício Daniel,Right Winger,https://www.transfermarkt.com/fabricio-daniel/profil/spieler/787269,26,Brazil,Coritiba Foot Ball Club,Série B,Brazil,Grêmio Novorizontino,Série B,Brazil,"Feb 15, 2024",€500k
1083966,Cauan Barros,Attacking Midfield,https://www.transfermarkt.com/cauan-barros/profil/spieler/1083966,19,Brazil,Clube de Regatas Vasco da Gama,Série A,Brazil,Amazonas FC,Série B,Brazil,"Feb 15, 2024",€500k
365107,Anel Husic,Centre-Back,https://www.transfermarkt.com/anel-husic/profil/spieler/365107,22,Switzerland,FC Lausanne-Sport,Super League,Switzerland,BSC Young Boys,Super League,Switzerland,"Feb 15, 2024",€800k
450417,Dylan Bronn,Centre-Back,https://www.transfermarkt.com/dylan-bronn/profil/spieler/450417,28,Tunisia,US Salernitana 1919,Serie A,Italy,Servette FC,Super League,Switzerland,"Feb 15, 2024",€1.50m
465565,Dimitrije Kamenović,Left-Back,https://www.transfermarkt.com/dimitrije-kamenovic/profil/spieler/465565,23,Serbia,SS Lazio,Serie A,Italy,Yverdon Sport FC,Super League,Switzerland,"Feb 15, 2024",€500k
619303,Nikola Petkovic,Defensive Midfield,https://www.transfermarkt.com/nikola-petkovic/profil/spieler/619303,20,Serbia,Crown Legacy FC,MLS Next Pro,United States,Charlotte FC,MLS,United States,"Feb 15, 2024",€1.80m
584809,Ivan Durdov,Centre-Forward,https://www.transfermarkt.com/ivan-durdov/profil/spieler/584809,23,Croatia,KV Oostende,Challenger Pro League,Belgium,NK Olimpija Ljubljana,Prva Liga,Slovenia,"Feb 15, 2024",€500k
668268,Marquinhos,Right Winger,https://www.transfermarkt.com/marquinhos/profil/spieler/668268,20,Brazil,Arsenal FC,Premier League,England,Fluminense Football Club,Série A,Brazil,"Feb 15, 2024",€7.00m
364239,Moussa Koné,Centre-Forward,https://www.transfermarkt.com/moussa-kone/profil/spieler/364239,27,Senegal,LASK,Bundesliga,Austria,DAC Dunajska Streda,Nike Liga,Slovakia,"Feb 15, 2024",€700k
119228,Luis Muriel,Centre-Forward,https://www.transfermarkt.com/luis-muriel/profil/spieler/119228,32,Colombia,Atalanta BC,Serie A,Italy,Orlando City SC,MLS,United States,"Feb 15, 2024",€3.50m
919173,Ibrahim Diakité,Right-Back,https://www.transfermarkt.com/ibrahim-diakite/profil/spieler/919173,20,Guinea,Stade Reims,Ligue 1,France,FC Stade-Lausanne-Ouchy,Super League,Switzerland,"Feb 15, 2024",€700k
531218,Lirim Kastrati,Right Winger,https://www.transfermarkt.com/lirim-kastrati/profil/spieler/531218,25,Kosovo,Fehérvár FC,NB I.,Hungary,NK Lokomotiva Zagreb,SuperSport HNL,Croatia,"Feb 15, 2024",€500k
252767,Ivaylo Chochev,Central Midfield,https://www.transfermarkt.com/ivaylo-chochev/profil/spieler/252767,30,Bulgaria,CSKA 1948,efbet Liga,Bulgaria,Ludogorets Razgrad,efbet Liga,Bulgaria,"Feb 15, 2024",€3.00m
203608,Milos Deletic,Right Winger,https://www.transfermarkt.com/milos-deletic/profil/spieler/203608,30,Serbia,Volos NPS,Super League 1,Greece,Tractor FC,Persian Gulf Pro League,Iran,"Feb 15, 2024",€700k
375959,Dostonbek Tursunov,Centre-Back,https://www.transfermarkt.com/dostonbek-tursunov/profil/spieler/375959,28,Uzbekistan,Pakhtakor Tashkent,Superliga,Uzbekistan,Esteghlal Khuzestan,Persian Gulf Pro League,Iran,"Feb 15, 2024",€500k
226085,Robert Muric,Right Winger,https://www.transfermarkt.com/robert-muric/profil/spieler/226085,27,Croatia,Konyaspor,Süper Lig,Türkiye,Slaven Belupo Koprivnica,SuperSport HNL,Croatia,"Feb 15, 2024",€2.50m
138110,Gino Peruzzi,Right-Back,https://www.transfermarkt.com/gino-peruzzi/profil/spieler/138110,31,Argentina,Club Alianza Lima,Liga 1 Apertura,Peru,FC Telavi,Erovnuli Liga,Georgia,"Feb 15, 2024",€650k
411302,Brendan Hines-Ike,Centre-Back,https://www.transfermarkt.com/brendan-hines-ike/profil/spieler/411302,29,United States,D.C. United,MLS,United States,Austin FC,MLS,United States,"Feb 15, 2024",€700k
