tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
451857,Tiago Alves,Left Winger,https://www.transfermarkt.com/tiago-alves/profil/spieler/451857,27,Portugal,Botafogo FC,Série B,Brazil,Without ClubWithout Club,No league,No country,"Feb 28, 2024",€850k
796796,Ian Luccas,Central Midfield,https://www.transfermarkt.com/ian-luccas/profil/spieler/796796,21,Brazil,Cruzeiro Esporte Clube,Série A,Brazil,Goiás EC,Série B,Brazil,"Feb 28, 2024",€500k
267093,Milos Milovic,Centre-Back,https://www.transfermarkt.com/milos-milovic/profil/spieler/267093,28,Montenegro,Navbahor Namangan,Superliga,Uzbekistan,Qingdao Hainiu,Super League,China,"Feb 28, 2024",€800k
382007,Andrej Kotnik,Attacking Midfield,https://www.transfermarkt.com/andrej-kotnik/profil/spieler/382007,28,Slovenia,Meizhou Hakka,Super League,China,Dalian Yingbo,League One,China,"Feb 28, 2024",€650k
131933,Diego Lopes,Attacking Midfield,https://www.transfermarkt.com/diego-lopes/profil/spieler/131933,29,Brazil,Lion City Sailors,Premier League,Singapore,Qingdao Hainiu,Super League,China,"Feb 28, 2024",€1.50m
391127,Viv Solomon-Otabor,Right Winger,https://www.transfermarkt.com/viv-solomon-otabor/profil/spieler/391127,28,Nigeria,Rukh Lviv,Premier Liga,Ukraine,Cangzhou Mighty Lions,Super League,China,"Feb 28, 2024",€500k
150601,Héber,Centre-Forward,https://www.transfermarkt.com/heber/profil/spieler/150601,32,Brazil,Seattle Sounders FC,MLS,United States,Cangzhou Mighty Lions,Super League,China,"Feb 28, 2024",€1.00m
123349,Zakaria Labyad,Attacking Midfield,https://www.transfermarkt.com/zakaria-labyad/profil/spieler/123349,30,Morocco,FC Utrecht,Eredivisie,Netherlands,Yunnan Yukun,League One,China,"Feb 28, 2024",€1.00m
103246,Miler Bolaños,Attacking Midfield,https://www.transfermarkt.com/miler-bolanos/profil/spieler/103246,33,Ecuador,CS Emelec,Serie A Primera Etapa,Ecuador,Guayaquil City FC,Liga Pro Serie B,Ecuador,"Feb 28, 2024",€500k
428444,Peter Therkildsen,Right Midfield,https://www.transfermarkt.com/peter-therkildsen/profil/spieler/428444,25,Denmark,FK Haugesund,Eliteserien,Norway,Djurgårdens IF,Allsvenskan,Sweden,"Feb 28, 2024",€550k
573131,Giovanni,Left Winger,https://www.transfermarkt.com/giovanni/profil/spieler/573131,22,Brazil,Fluminense Football Club,Série A,Brazil,Amazonas FC,Série B,Brazil,"Feb 28, 2024",€1.00m
180137,Jonathan Ring,Right Winger,https://www.transfermarkt.com/jonathan-ring/profil/spieler/180137,32,Sweden,Jeju United,K League 1,"Korea, South",Kalmar FF,Allsvenskan,Sweden,"Feb 28, 2024",€650k
863919,Yvan Dibango,Left-Back,https://www.transfermarkt.com/yvan-dibango/profil/spieler/863919,21,Cameroon,FCI Levadia,Premium Liiga,Estonia,Kryvbas Kryvyi Rig,Premier Liga,Ukraine,"Feb 28, 2024",€800k
