Nombre,Apodo(s),Fundación,Presidente,Entrenador,Estadio,Ubicación,Capacidad,city,name_reported
Al-Nasr Sports Club,Ola Azul,1945 (79 años),SheikhMaktoum bin Hasher bin Maktoum Al Maktoum,Alfred Schreuder,Estadio Al-Maktoum,"Dubái,Emiratos Árabes Unidos",19.000,Dubái,Al-Nasr SC (UAE)
Sønderjysk Elitesport,No data,1906 (como HaderslevFodsports Club),Ole Nielsen,Lars Søndergaard,"Haderslev Fodboldstadion,Haderslev,Dinamarca",No data,10.000,No data,SönderjyskE
Molde Fotballklubb,Blå-hvit (Blanquiazules),19 de junio de 1911 (112 años),Odd Ivar Moen,Erling Moe,Aker Stadion,"Molde,Noruega",11.800 espectadores,Molde,Molde FK
