Nombre,Apodo(s),Fundación,Presidente,Entrenador,Estadio,Ubicación,Capacidad,city,name_reported
Club Atlético Vélez Sarsfield,El FortínLa V Azulada,1 de enero de 1910 (114 años),Fabián Berlanga,Gustavo Quinteros,José Amalfitani,"Avda. Juan B. Justo9200,Buenos Aires,Argentina",46 540[2]​,Avda. Juan B. Justo9200,CA Vélez Sarsfield
Sønderjysk Elitesport,No data,1906 (como HaderslevFodsports Club),Ole Nielsen,Lars Søndergaard,"Haderslev Fodboldstadion,Haderslev,Dinamarca",No data,10.000,No data,SönderjyskE
Suwon Samsung Bluewings Football Club수원 삼성 블루윙즈 축구단,Alas AzulesEl gran pájaro de Suwon[1]​,15 de diciembre de 1995 (28 años),Park Chan-Hyoung,No data,Estadio Mundialista de Suwon,"Suwon,Corea del Sur",43 959,Suwon,Suwon Samsung Bluewings
