Nombre,Apodo(s),Fundación,Presidente,Entrenador,Estadio,Ubicación,Capacidad,city,name_reported
Club Sportivo Independiente Rivadavia,AzulAzul del ParqueCaudillos del ParqueLepra,24 de enero de 1913 (111 años)[n. 1]​,Daniel Vila[2]​,Martín Cicotello[3]​,Bautista Gargantini,"Boulogne Sur Mer 788,Mendoza,Argentina32°53′27″S68°51′47″O﻿ / ﻿-32.8907,-68.8631",24 000espectadores[5]​[6]​,Boulogne Sur Mer 788,Independiente Rivadavia
Idrottsföreningen Kamraterna Göteborg,Blåvitt(Azules y blancos)Änglarna(Los ángeles)Kamraterna(Los compañeros),4 de octubre de 1904 (119 años),Mats Engström,Mikael Stahre,Gamla Ullevi,"Göteborg,Suecia",18.800,Göteborg,IFK Göteborg
