Nombre,Apodo(s),Fundación,Presidente,Entrenador,Estadio,Ubicación,Capacidad,city,name_reported
Futbolny Klub Zenit,No data,No data,No data,No data,No data,No data,No data,No data,FK Javor-Matis Ivanjica
Atalanta Bergamasca Calcio U23,La Dea(La Diosa)Gli Orobici(LosOróbicos)I Nerazzurri(Los Negriazules),21 de junio de 2023 (0 años),Antonio Percassi[1]​,Francesco Modesto,Comunale,"Caravaggio,Italia",2180,Caravaggio,FC Metz
Професионален футболен клуб Левски СофияProfesionalen Futbolen Klub Levski Sofiya,"Сините(Sinite, Azules)Отбора на народаOtbora na naroda(El equipo del Pueblo)[1]​",24 de mayo de 1914 (109 años),Nasko Sirakov,Stanimir Stoilov,Estadio Georgi Asparuhov,"Sofía,Bulgaria",25 000,Sofía,Zenit St. Petersburg
Futbolnyĭ Klub Zhemchuzhina-Sochi,No data,1991,Dmitry Yakushev,No data,Estadio Central de Sochi,"Sochi,Rusia",12.500,Sochi,Atalanta U23
No data,No data,No data,No data,No data,No data,No data,No data,No data,Levski Sofia
