tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
370203,Joao Rojas,Left Winger,https://www.transfermarkt.com/joao-rojas/profil/spieler/370203,26,Ecuador,CF Monterrey,Liga MX Apertura,Mexico,Without ClubWithout Club,No league,No country,"Jan 26, 2024",€1.50m
610637,Edmund Addo,Defensive Midfield,https://www.transfermarkt.com/edmund-addo/profil/spieler/610637,23,Ghana,Red Star Belgrade,Super liga Srbije,Serbia,FK Radnicki Nis,Super liga Srbije,Serbia,"Jan 26, 2024",€500k
330726,Thembinkosi Lorch,Left Winger,https://www.transfermarkt.com/thembinkosi-lorch/profil/spieler/330726,30,South Africa,Orlando Pirates,DStv Premiership,South Africa,Mamelodi Sundowns FC,DStv Premiership,South Africa,"Jan 26, 2024",€650k
323838,Juan Quintero,Centre-Back,https://www.transfermarkt.com/juan-quintero/profil/spieler/323838,28,Colombia,Deportivo Pereira,Liga Dimayor I,Colombia,Vila Nova Futebol Clube (GO),Série B,Brazil,"Jan 26, 2024",€800k
868101,Sorriso,Left Winger,https://www.transfermarkt.com/sorriso/profil/spieler/868101,22,Brazil,Red Bull Bragantino,Série A,Brazil,FC Famalicão,Liga Portugal,Portugal,"Jan 26, 2024",€2.50m
619461,Mohamed Bamba,Centre-Forward,https://www.transfermarkt.com/mohamed-bamba/profil/spieler/619461,22,Cote d'Ivoire,Wolfsberger AC,Bundesliga,Austria,FC Lorient,Ligue 1,France,"Jan 26, 2024",€1.20m
689230,Lucas Abascia,Centre-Back,https://www.transfermarkt.com/lucas-abascia/profil/spieler/689230,28,Argentina,CD Ñublense,Primera División,Chile,Quilmes Atlético Club,Primera Nacional,Argentina,"Jan 26, 2024",€500k
839029,Marco Di Cesare,Centre-Back,https://www.transfermarkt.com/marco-di-cesare/profil/spieler/839029,22,Argentina,AA Argentinos Juniors,Liga Profesional,Argentina,Racing Club,Liga Profesional,Argentina,"Jan 26, 2024",€3.50m
715683,Naim García,Right Winger,https://www.transfermarkt.com/naim-garcia/profil/spieler/715683,21,Spain,CD Leganés,LaLiga2,Spain,FC Barcelona Atlètic,Primera Federación - Gr. I,Spain,"Jan 26, 2024",€500k
616628,Giorgio Cittadini,Centre-Back,https://www.transfermarkt.com/giorgio-cittadini/profil/spieler/616628,21,Italy,AC Monza,Serie A,Italy,Genoa CFC,Serie A,Italy,"Jan 26, 2024",€3.00m
557613,Quentin Merlin,Left-Back,https://www.transfermarkt.com/quentin-merlin/profil/spieler/557613,21,France,FC Nantes,Ligue 1,France,Olympique Marseille,Ligue 1,France,"Jan 26, 2024",€10.00m
953135,Callum Marshall,Centre-Forward,https://www.transfermarkt.com/callum-marshall/profil/spieler/953135,19,Northern Ireland,West Ham United U21,Premier League 2,England,West Bromwich Albion,Championship,England,"Jan 26, 2024",€1.00m
240849,Elady Zorrilla,Left Winger,https://www.transfermarkt.com/elady-zorrilla/profil/spieler/240849,33,Spain,CD Tenerife,LaLiga2,Spain,SD Huesca,LaLiga2,Spain,"Jan 26, 2024",€600k
505194,Luke Thomas,Left-Back,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,22,England,Leicester City,Championship,England,Middlesbrough FC,Championship,England,"Jan 26, 2024",€10.00m
926694,Arthur Vermeeren,Central Midfield,https://www.transfermarkt.com/arthur-vermeeren/profil/spieler/926694,18,Belgium,Royal Antwerp FC,Jupiler Pro League,Belgium,Atlético de Madrid,LaLiga,Spain,"Jan 26, 2024",€30.00m
498237,David Carmo,Centre-Back,https://www.transfermarkt.com/david-carmo/profil/spieler/498237,24,Portugal,FC Porto,Liga Portugal,Portugal,Olympiacos Piraeus,Super League 1,Greece,"Jan 26, 2024",€14.00m
512980,Tashreeq Matthews,Left Winger,https://www.transfermarkt.com/tashreeq-matthews/profil/spieler/512980,23,South Africa,IK Sirius,Allsvenskan,Sweden,Mamelodi Sundowns FC,DStv Premiership,South Africa,"Jan 26, 2024",€1.80m
115763,Koray Günter,Centre-Back,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763,29,Germany,Hellas Verona,Serie A,Italy,Fatih Karagümrük,Süper Lig,Turkey,"Jan 26, 2024",€1.20m
634122,Diego Moreno,Right-Back,https://www.transfermarkt.com/diego-moreno/profil/spieler/634122,22,Spain,CA Osasuna,LaLiga,Spain,FC Cartagena,LaLiga2,Spain,"Jan 26, 2024",€600k
426326,Anderson Arroyo,Right-Back,https://www.transfermarkt.com/anderson-arroyo/profil/spieler/426326,24,Colombia,Liverpool FC U21,Premier League 2,England,Burgos CF,LaLiga2,Spain,"Jan 26, 2024",€800k
668235,Marlon Gomes,Central Midfield,https://www.transfermarkt.com/marlon-gomes/profil/spieler/668235,20,Brazil,Clube de Regatas Vasco da Gama,Série A,Brazil,Shakhtar Donetsk,Premier Liga,Ukraine,"Jan 26, 2024",€6.00m
357158,Rúben Vinagre,Left-Back,https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158,24,Portugal,Sporting CP,Liga Portugal,Portugal,Hellas Verona,Serie A,Italy,"Jan 26, 2024",€2.80m
514121,Santiago Rojas,Goalkeeper,https://www.transfermarkt.com/santiago-rojas/profil/spieler/514121,27,Paraguay,Club Nacional Asunción,Primera División Apertura,Paraguay,Atlético Nacional,Liga Dimayor I,Colombia,"Jan 26, 2024",€1.50m
488935,Hákon Rafn Valdimarsson,Goalkeeper,https://www.transfermarkt.com/hakon-rafn-valdimarsson/profil/spieler/488935,22,Iceland,IF Elfsborg,Allsvenskan,Sweden,Brentford FC,Premier League,England,"Jan 26, 2024",€1.80m
293903,Burak Bekaroğlu,Centre-Back,https://www.transfermarkt.com/burak-bekaroglu/profil/spieler/293903,26,Turkey,Hatayspor,Süper Lig,Turkey,Igdir FK,2.Lig Kirmizi,Turkey,"Jan 26, 2024",€900k
67556,Milan Djuric,Centre-Forward,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,33,Bosnia-Herzegovina,Hellas Verona,Serie A,Italy,AC Monza,Serie A,Italy,"Jan 26, 2024",€1.00m
216870,Nacho Vidal,Right-Back,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,29,Spain,CA Osasuna,LaLiga,Spain,RCD Mallorca,LaLiga,Spain,"Jan 26, 2024",€2.50m
182882,Franck Bambock,Defensive Midfield,https://www.transfermarkt.com/franck-bambock/profil/spieler/182882,28,France,Fehérvár FC,NB I.,Hungary,Panetolikos GFS,Super League 1,Greece,"Jan 26, 2024",€600k
