tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
232454,Nadiem Amiri,Central Midfield,https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454,27,Germany,Bayer 04 Leverkusen,Bundesliga,Germany,1.FSV Mainz 05,Bundesliga,Germany,"Jan 31, 2024",€4.00m
816124,Noha Lemina,Attacking Midfield,https://www.transfermarkt.com/noha-lemina/profil/spieler/816124,18,France,Paris Saint-Germain,Ligue 1,France,Wolverhampton Wanderers,Premier League,England,"Jan 31, 2024",€500k
343276,Youssouf Oumarou,Central Midfield,https://www.transfermarkt.com/youssouf-oumarou/profil/spieler/343276,30,Niger,Esperance Tunis,Ligue I Pro,Tunisia,Stade Tunisien,Ligue I Pro,Tunisia,"Jan 31, 2024",€800k
447052,Peru Nolaskoain,Defensive Midfield,https://www.transfermarkt.com/peru-nolaskoain/profil/spieler/447052,25,Spain,Athletic Bilbao,LaLiga,Spain,SD Eibar,LaLiga2,Spain,"Jan 31, 2024",€1.00m
74228,Marc Muniesa,Centre-Back,https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228,31,Spain,Lyngby BK,Superliga,Denmark,Al-Shahania SC,No league,Qatar,"Jan 31, 2024",€700k
872184,Tadeo Allende,Right Winger,https://www.transfermarkt.com/tadeo-allende/profil/spieler/872184,24,Argentina,CD Godoy Cruz Antonio Tomba,Liga Profesional,Argentina,Celta de Vigo,LaLiga,Spain,"Jan 31, 2024",€4.50m
237125,Famara Diédhiou,Centre-Forward,https://www.transfermarkt.com/famara-diedhiou/profil/spieler/237125,31,Senegal,Granada CF,LaLiga,Spain,Cardiff City,Championship,Wales,"Jan 31, 2024",€500k
748319,Carlos Alcaraz,Central Midfield,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,21,Argentina,Southampton FC,Championship,England,Juventus FC,Serie A,Italy,"Jan 31, 2024",€15.00m
343289,André Bukia,Right Winger,https://www.transfermarkt.com/andre-bukia/profil/spieler/343289,28,DR Congo,FC Arouca,Liga Portugal,Portugal,Esperance Tunis,Ligue I Pro,Tunisia,"Jan 31, 2024",€500k
232142,Jonathan Menéndez,Left Winger,https://www.transfermarkt.com/jonathan-menendez/profil/spieler/232142,29,Argentina,Aris Thessaloniki,Super League 1,Greece,Without ClubWithout Club,No league,No country,"Jan 31, 2024",€1.00m
193079,Scott Fraser,Attacking Midfield,https://www.transfermarkt.com/scott-fraser/profil/spieler/193079,28,Scotland,Charlton Athletic,League One,England,Heart of Midlothian FC,Premiership,Scotland,"Jan 31, 2024",€500k
1000674,Gianluca Prestianni,Right Winger,https://www.transfermarkt.com/gianluca-prestianni/profil/spieler/1000674,18,Argentina,CA Vélez Sarsfield,Liga Profesional,Argentina,SL Benfica,Liga Portugal,Portugal,"Jan 31, 2024",€10.00m
117432,Kevin Behrens,Centre-Forward,https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432,32,Germany,1.FC Union Berlin,Bundesliga,Germany,VfL Wolfsburg,Bundesliga,Germany,"Jan 31, 2024",€4.00m
868622,Taichi Fukui,Central Midfield,https://www.transfermarkt.com/taichi-fukui/profil/spieler/868622,19,Japan,FC Bayern Munich II,Regionalliga Bayern,Germany,Portimonense SC,Liga Portugal,Portugal,"Jan 31, 2024",€700k
353634,Robert Ljubicic,Left-Back,https://www.transfermarkt.com/robert-ljubicic/profil/spieler/353634,24,Croatia,GNK Dinamo Zagreb,SuperSport HNL,Croatia,AEK Athens,Super League 1,Greece,"Jan 31, 2024",€3.00m
167727,Andrea Belotti,Centre-Forward,https://www.transfermarkt.com/andrea-belotti/profil/spieler/167727,30,Italy,AS Roma,Serie A,Italy,ACF Fiorentina,Serie A,Italy,"Jan 31, 2024",€6.00m
291254,Viljar Myhra,Goalkeeper,https://www.transfermarkt.com/viljar-myhra/profil/spieler/291254,27,Norway,Strømsgodset IF,Eliteserien,Norway,Odense Boldklub,Superliga,Denmark,"Jan 31, 2024",€750k
401938,Amine Khammas,Left-Back,https://www.transfermarkt.com/amine-khammas/profil/spieler/401938,24,Morocco,Apollon Limassol,Protathlima Cyta,Cyprus,Omonia Nicosia,Protathlima Cyta,Cyprus,"Jan 31, 2024",€600k
422355,Jens Petter Hauge,Left Winger,https://www.transfermarkt.com/jens-petter-hauge/profil/spieler/422355,24,Norway,Eintracht Frankfurt,Bundesliga,Germany,FK Bodø/Glimt,Eliteserien,Norway,"Jan 31, 2024",€2.50m
586853,Vitinha,Centre-Forward,https://www.transfermarkt.com/vitinha/profil/spieler/586853,23,Portugal,Olympique Marseille,Ligue 1,France,Genoa CFC,Serie A,Italy,"Jan 31, 2024",€15.00m
173750,Nouha Dicko,Centre-Forward,https://www.transfermarkt.com/nouha-dicko/profil/spieler/173750,31,Mali,OFI Crete FC,Super League 1,Greece,Paris FC,Ligue 2,France,"Jan 31, 2024",€600k
855134,Skelly Alvero,Central Midfield,https://www.transfermarkt.com/skelly-alvero/profil/spieler/855134,21,France,Olympique Lyon,Ligue 1,France,SV Werder Bremen,Bundesliga,Germany,"Jan 31, 2024",€4.00m
1036407,Eyad El Askalany,Centre-Back,https://www.transfermarkt.com/eyad-el-askalany/profil/spieler/1036407,19,Egypt,Ismaily SC,Premier League,Egypt,FK Rostov,Premier Liga,Russia,"Jan 31, 2024",€500k
536030,Arnau Puigmal,Central Midfield,https://www.transfermarkt.com/arnau-puigmal/profil/spieler/536030,23,Spain,UD Almería,LaLiga,Spain,Elche CF,LaLiga2,Spain,"Jan 31, 2024",€2.00m
422932,Niklas Vesterlund,Right-Back,https://www.transfermarkt.com/niklas-vesterlund/profil/spieler/422932,24,Denmark,Tromsø IL,Eliteserien,Norway,FC Utrecht,Eredivisie,Netherlands,"Jan 31, 2024",€1.20m
540333,Tomas Suslov,Attacking Midfield,https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333,21,Slovakia,FC Groningen,Keuken Kampioen Divisie,Netherlands,Hellas Verona,Serie A,Italy,"Jan 31, 2024",€2.00m
454625,Matías Cóccaro,Centre-Forward,https://www.transfermarkt.com/matias-coccaro/profil/spieler/454625,26,Uruguay,CA Huracán,Liga Profesional,Argentina,CF Montréal,MLS,Canada,"Jan 31, 2024",€5.00m
682794,Malik Abubakari,Centre-Forward,https://www.transfermarkt.com/malik-abubakari/profil/spieler/682794,23,Ghana,Malmö FF,Allsvenskan,Sweden,Viborg FF,Superliga,Denmark,"Jan 31, 2024",€550k
