tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
337036,Florent Muslija,Left Winger,https://www.transfermarkt.com/florent-muslija/profil/spieler/337036,25,Kosovo,SC Paderborn 07,2. Bundesliga,Germany,SC Freiburg,Bundesliga,Germany,"Jan 24, 2024",€2.50m
45858,Christian Noboa,Central Midfield,https://www.transfermarkt.com/christian-noboa/profil/spieler/45858,38,Ecuador,FC Sochi,Premier Liga,Russia,CS Emelec,Serie A Primera Etapa,Ecuador,"Jan 24, 2024",€1.00m
261309,David Terans,Attacking Midfield,https://www.transfermarkt.com/david-terans/profil/spieler/261309,29,Uruguay,CF Pachuca,Liga MX Apertura,Mexico,Fluminense Football Club,Série A,Brazil,"Jan 24, 2024",€4.00m
201248,Mickaël Tırpan,Right-Back,https://www.transfermarkt.com/mickael-tirpan/profil/spieler/201248,30,Turkey,Samsunspor,Süper Lig,Turkey,KSK Lierse Kempenzonen,Challenger Pro League,Belgium,"Jan 24, 2024",€650k
629777,Vaclav Sejk,Centre-Forward,https://www.transfermarkt.com/vaclav-sejk/profil/spieler/629777,21,Czech Republic,AC Sparta Prague,Fortuna Liga,Czech Republic,Roda JC Kerkrade,Keuken Kampioen Divisie,Netherlands,"Jan 24, 2024",€500k
644244,Enis Cokaj,Defensive Midfield,https://www.transfermarkt.com/enis-cokaj/profil/spieler/644244,24,Albania,Panathinaikos FC,Super League 1,Greece,NK Osijek,SuperSport HNL,Croatia,"Jan 24, 2024",€1.00m
284177,Tim Handwerker,Left-Back,https://www.transfermarkt.com/tim-handwerker/profil/spieler/284177,25,Germany,1.FC Nuremberg,2. Bundesliga,Germany,FC Utrecht,Eredivisie,Netherlands,"Jan 24, 2024",€1.00m
860051,Ayoub Amraoui,Left-Back,https://www.transfermarkt.com/ayoub-amraoui/profil/spieler/860051,19,Morocco,OGC Nice,Ligue 1,France,AS Nancy-Lorraine,Championnat National,France,"Jan 24, 2024",€1.50m
448628,Javi Galán,Left-Back,https://www.transfermarkt.com/javi-galan/profil/spieler/448628,29,Spain,Atlético de Madrid,LaLiga,Spain,Real Sociedad,LaLiga,Spain,"Jan 24, 2024",€7.00m
448854,Emmanuel Dennis,Left Winger,https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854,26,Nigeria,Nottingham Forest,Premier League,England,Watford FC,Championship,England,"Jan 24, 2024",€5.50m
471148,Filip Damjanovic,Centre-Back,https://www.transfermarkt.com/filip-damjanovic/profil/spieler/471148,25,Serbia,FK Vozdovac,Super liga Srbije,Serbia,Konyaspor,Süper Lig,Turkey,"Jan 24, 2024",€1.50m
296356,Souleyman Doumbia,Left-Back,https://www.transfermarkt.com/souleyman-doumbia/profil/spieler/296356,27,Cote d'Ivoire,Without ClubWithout Club,No league,No country,Standard Liège,Jupiler Pro League,Belgium,"Jan 24, 2024",€2.00m
242078,Ales Mateju,Right-Back,https://www.transfermarkt.com/ales-mateju/profil/spieler/242078,27,Czech Republic,Palermo FC,Serie B,Italy,Spezia Calcio,Serie B,Italy,"Jan 24, 2024",€1.10m
387996,Rui Mendes,Right Winger,https://www.transfermarkt.com/rui-mendes/profil/spieler/387996,24,Portugal,FC Emmen,Keuken Kampioen Divisie,Netherlands,FC Groningen,Keuken Kampioen Divisie,Netherlands,"Jan 24, 2024",€600k
525438,Horaţiu Moldovan,Goalkeeper,https://www.transfermarkt.com/horatiu-moldovan/profil/spieler/525438,26,Romania,FC Rapid Bucharest,SuperLiga,Romania,Atlético de Madrid,LaLiga,Spain,"Jan 24, 2024",€2.60m
119115,Diego Falcinelli,Centre-Forward,https://www.transfermarkt.com/diego-falcinelli/profil/spieler/119115,32,Italy,Modena FC,Serie B,Italy,Spezia Calcio,Serie B,Italy,"Jan 24, 2024",€700k
704156,Nicholas Gioacchini,Centre-Forward,https://www.transfermarkt.com/nicholas-gioacchini/profil/spieler/704156,23,United States,St. Louis CITY SC,MLS,United States,Como 1907,Serie B,Italy,"Jan 24, 2024",€2.50m
548468,Cristian Ferreira,Central Midfield,https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468,24,Argentina,CA River Plate,Liga Profesional,Argentina,CA San Lorenzo de Almagro,Liga Profesional,Argentina,"Jan 24, 2024",€1.80m
284321,Germán Conti,Centre-Back,https://www.transfermarkt.com/german-conti/profil/spieler/284321,29,Argentina,Lokomotiv Moscow,Premier Liga,Russia,Racing Club,Liga Profesional,Argentina,"Jan 24, 2024",€1.40m
331757,Andrés Ibargüen,Left Winger,https://www.transfermarkt.com/andres-ibarguen/profil/spieler/331757,31,Colombia,Independiente Medellín,Liga Dimayor I,Colombia,Deportivo Pereira,Liga Dimayor I,Colombia,"Jan 24, 2024",€550k
795578,Bruno Oliveira,Attacking Midfield,https://www.transfermarkt.com/bruno-oliveira/profil/spieler/795578,25,Brazil,Seoul E-Land,K League 2,"Korea, South",AA Caldense,No league,Brazil,"Jan 24, 2024",€500k
401706,Ignacio Saavedra,Defensive Midfield,https://www.transfermarkt.com/ignacio-saavedra/profil/spieler/401706,25,Chile,CD Universidad Católica,Primera División,Chile,FC Sochi,Premier Liga,Russia,"Jan 24, 2024",€1.20m
697405,Iván Tapia,Central Midfield,https://www.transfermarkt.com/ivan-tapia/profil/spieler/697405,25,Argentina,CA Barracas Central,Liga Profesional,Argentina,CA San Lorenzo de Almagro,Liga Profesional,Argentina,"Jan 24, 2024",€2.80m
86631,Matej Jonjic,Centre-Back,https://www.transfermarkt.com/matej-jonjic/profil/spieler/86631,33,Croatia,Cerezo Osaka,J1 League,Japan,Incheon United,K League 1,"Korea, South","Jan 24, 2024",€900k
50935,Chicharito,Centre-Forward,https://www.transfermarkt.com/chicharito/profil/spieler/50935,35,Mexico,Los Angeles Galaxy,MLS,United States,Deportivo Guadalajara,Liga MX Apertura,Mexico,"Jan 24, 2024",€1.00m
