name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Porto Alegre,-30.0324999,-51.2303767,Rio Grande do Sul,BR,Clouds,scattered clouds,2024-03-26 12:59:25,Sport Club Internacional
Casablanca,No data,No data,No data,No data,No data,No data,No data,Wydad Casablanca
