name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Dubái,25.2653471,55.2924914,Dubai,AE,Clear,clear sky,2024-03-26 13:07:36,Al-Nasr SC (UAE)
No data,No data,No data,No data,No data,No data,No data,No data,SönderjyskE
Molde,No data,No data,No data,No data,No data,No data,No data,Molde FK
