name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Commerce City,39.8083196,-104.9338675,Colorado,US,Snow,snow,2024-03-26 12:43:28,Colorado Rapids
Kiev,No data,No data,No data,No data,No data,No data,No data,Shakhtar Donetsk
