name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
No data,No data,No data,No data,No data,No data,No data,No data,Hammarby IF
Estocolmo,No data,No data,No data,No data,No data,No data,No data,Djurgårdens IF
Commerce City,39.8083196,-104.9338675,Colorado,US,Clouds,scattered clouds,2024-03-30 12:54:16,Colorado Rapids
