name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Avda. Juan B. Justo9200,No data,No data,No data,No data,No data,No data,No data,CA Vélez Sarsfield
No data,No data,No data,No data,No data,No data,No data,No data,SönderjyskE
Suwon,No data,No data,No data,No data,No data,No data,No data,Suwon Samsung Bluewings
