name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Boulogne Sur Mer 788,No data,No data,No data,No data,No data,No data,No data,Independiente Rivadavia
Göteborg,No data,No data,No data,No data,No data,No data,No data,IFK Göteborg
