name,latitude,longitude,state,country,sky_weather,weather_description,timestamp,Team
Av. Grecia2001Ñuñoa,No data,No data,No data,No data,No data,No data,No data,Club Universidad de Chile
Cluj-Napoca,No data,No data,No data,No data,No data,No data,No data,FC Universitatea Cluj
Járkov,49.9923181,36.2310146,Kharkiv Oblast,UA,Clouds,scattered clouds,2024-03-26 19:52:46,Metalist Kharkiv
Meca,49.1196964,6.1763552,Grand Est,FR,Rain,light rain,2024-03-26 19:51:16,Al-Wehda FC
Doha,No data,No data,No data,No data,No data,No data,No data,Al-Ahli SC
Rafsanjan,30.402184,55.9941776,Kerman Province,IR,Clear,clear sky,2024-03-26 19:52:48,Mes Rafsanjan
